Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Current Loan Amount,Current Credit Balance,Credit Score,Is_Years_in_current_job,Is_Term,Is_Home_Ownership,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_small business,Credit Default
-0.7469122004285218,-0.11095342154390785,-0.879492774313631,-0.21489939514828293,-0.20989186140720814,-0.3409788778582933,1.6466639417954112,-0.3023630485297519,-0.14049809343311107,1.9276376795162615,-1.445882267362844,1,1,0,1,0,1
0.37941160499307425,-0.11095342154390785,0.30291783181554705,1.3675207922254868,-0.24435076735545067,1.6647792271904904,1.451095144726005,-0.29220256903606084,-0.2236249972379509,1.3209588684522342,-1.1848926884164823,0,1,0,1,0,1
0.26366785483727206,-0.11095342154390785,0.30291783181554705,-0.4000762255856392,-0.20162681016500977,-0.3409788778582933,-0.6180508344053536,0.806371052665135,0.45961291035419694,2.0430030927733487,1.1640135221007732,1,1,0,1,0,1
-0.7553486179438005,-0.11095342154390785,0.7758820742672183,-0.19806513783579638,0.7467560312186312,-0.3409788778582933,-0.6172100668140051,0.3904687587233812,1.8623091085224688,-1.0827008495669332,-0.6629135305237588,1,1,0,1,0,0
-0.43625140646346405,-0.11095342154390785,-1.1159748955394666,-1.208120576585011,0.5863504598027348,-0.3409788778582933,-0.6152487728819158,-0.2636403322371293,0.027780456082505203,1.9419634998527342,-1.1848926884164823,0,1,0,1,0,0
0.3054700215852897,-0.11095342154390785,-1.1159748955394666,-0.43374474021061293,-0.7770015312565128,-0.3409788778582933,-0.6174848983076664,-0.3880497589265464,-0.6635564191333889,-0.42819827538090044,0.3810447852616881,0,1,0,1,0,0
-0.13039816014152028,-0.11095342154390785,-0.4065285318619598,1.8893827689125813,0.37095050896759535,-0.3409788778582933,-0.617223354152419,2.4992198305306608,0.8089933747896944,1.770489193550416,1.1640135221007732,1,1,0,1,0,1
0.5795728824088464,-0.11095342154390785,-0.4065285318619598,-0.046556822023413796,-0.8393073021592391,1.6647792271904904,1.525183196053073,0.7151525256551086,-1.0128243979074454,-0.6851511378391207,-0.4019239515773971,1,1,0,1,0,0
-0.548565909617959,-0.11095342154390785,-0.4065285318619598,1.0813384179132093,-0.7208627601268115,1.6647792271904904,-0.5925858549510373,-0.2767360613623311,-0.698651945502956,-0.4378946098132861,1.1640135221007732,0,1,0,1,0,0
-1.1526485059931362,-0.11095342154390785,-0.4065285318619598,-0.3327391963356915,0.0887307977051443,-0.3409788778582933,-0.6168583302548264,-0.1761473143747897,0.7047191666339615,-0.4863762819752145,-0.9239031094701204,0,1,0,1,0,1
-1.2102377977768544,-0.11095342154390785,-1.1159748955394666,-1.780485325209566,-1.055406603484103,-0.3409788778582933,-0.6140071148942594,-1.0021942972118723,-1.0193485662710187,2.0614737373913528,-1.1848926884164823,0,0,0,1,0,1
2.8267417704451425,-0.11095342154390785,0.06643571058971146,2.0577253420374504,-0.05711556806103337,-0.3409788778582933,1.5578574518661428,0.36134205084146687,0.9026939307699807,-0.5106171180561787,1.1640135221007732,1,1,0,1,0,1
0.25636726112220354,-0.11095342154390785,-1.3524570167653023,-0.2990706817107175,-0.6273405264554743,-0.3409788778582933,-0.6159535763547838,-0.4924769092783711,-0.5303733959873397,-0.4233501081647076,1.1640135221007732,0,0,0,1,0,0
-0.19286750295862704,-0.11095342154390785,0.06643571058971146,0.4248023827262199,-0.08216503105661925,-0.3409788778582933,1.6948758548887972,0.12381261912228943,-0.6462336272714873,-0.6172767968124211,0.12005520631532639,0,1,0,1,0,0
0.355606121512525,-0.11095342154390785,0.06643571058971146,-0.6862585998979166,-0.13207322509604796,1.6647792271904904,-0.6046559074527994,-0.6340462568904665,-0.05410910544648453,-0.5154652852723715,0.6420343642080498,0,0,0,1,0,1
0.029185666337418197,-0.11095342154390785,-0.6430106530877954,1.3001837629755393,-0.7462301097086358,3.6705373322392743,-0.606002738566142,1.314282133133091,-0.6183371832341391,-0.4475909442456718,1.1640135221007732,0,0,0,1,0,1
-0.14328944365016344,-0.11095342154390785,1.4853284379447251,-0.13072810858584835,1.4236001506374314,-0.3409788778582933,-0.6178539526270358,0.8307562034499935,0.9267658623183376,2.202713512784101,0.9030239431544116,0,0,0,1,0,0
-0.19837864676742237,-0.11095342154390785,-0.6430106530877954,-1.999330670271896,-0.9903034306224788,-0.3409788778582933,1.8407583316055618,0.26572064938417445,-1.0467950676626032,-0.7530254788658205,-0.6629135305237588,1,0,0,1,0,1
-0.9508794076600182,-0.11095342154390785,-1.1159748955394666,-0.5010817694605606,-0.36158734036017237,-0.3409788778582933,-0.6161917958186076,-0.9074760494873523,0.2592759473279185,-0.5445542885695285,1.1640135221007732,0,0,0,1,0,0
-0.11081269513878543,-0.11095342154390785,0.06643571058971146,-0.9892752315226813,0.8822392942734371,-0.3409788778582933,-0.6174181926198042,-0.48344537195064574,0.15545168181794936,-0.48152811475902163,-0.9239031094701204,0,1,0,1,0,0
2.1446032504131374,-0.11095342154390785,0.7758820742672183,0.3237968388512982,2.206491235225361,-0.3409788778582933,-0.6212771527278479,0.48349359319895263,2.869393235403025,1.8908191351666523,0.6420343642080498,0,0,0,1,0,1
0.13812271196123482,-0.11095342154390785,0.06643571058971146,-0.3327391963356915,-0.9758713796072556,1.6647792271904904,-0.6052421066104251,-0.2750426481133826,-0.6849286948071637,1.4382914368639141,-1.7068718463092056,0,1,0,1,0,1
1.1064994654608888,-0.11095342154390785,-1.1159748955394666,0.3237968388512982,-0.48181204727553506,1.6647792271904904,-0.6050989132464454,0.20543513772160754,0.11596921465218646,-0.45728727867805746,1.1640135221007732,0,1,0,1,0,0
-1.2564034425601094,-0.11095342154390785,2.4312569228480676,-1.2754576058349587,0.5551975743513717,-0.3409788778582933,-0.6170649962704072,-0.16666420018067807,0.021031316396050007,-0.7772663149467847,-0.14093437263103534,1,1,0,1,0,1
-0.1310967661017127,-0.11095342154390785,-0.879492774313631,-0.5515845413980213,0.3841110136378651,-0.3409788778582933,1.6372107114666636,-0.03040088074862141,-0.31721306755679635,-0.48152811475902163,-0.14093437263103534,0,0,0,1,0,1
-0.66963979629467,-0.11095342154390785,1.9582926803963965,0.1722885230389162,-0.30252401263707773,-0.3409788778582933,-0.6185972114133335,-0.4694464890926714,-0.9623183359204723,2.3401617120511307,0.12005520631532639,0,1,0,1,0,0
0.5348331107943899,-0.11095342154390785,-0.6430106530877954,0.9466643594133138,2.4728166171758925,-0.3409788778582933,-0.6160962755681345,0.41790205335634706,1.7716456654010875,-0.40395743929993627,1.1640135221007732,1,1,0,1,0,0
0.5789222612647525,-0.11095342154390785,-0.6430106530877954,-0.7030928572104035,-0.13715941047586236,-0.3409788778582933,-0.6177520373119447,-0.2872352235058119,0.31731854863143316,-0.043923405147670534,-0.9239031094701204,0,1,0,1,0,1
-0.22243860118274242,-0.11095342154390785,-0.4065285318619598,-1.1576178046475503,0.4371344962224301,-0.3409788778582933,-0.6160287155748987,0.18782363993254306,0.45061405743892335,2.019818419194473,-1.445882267362844,0,0,0,1,0,1
-1.2797875319154841,-0.11095342154390785,-1.588939137991138,-0.7030928572104035,-0.7289370794172668,-0.3409788778582933,-0.6156890995546687,-1.3138551368963338,-0.40067742834595893,-0.7336328100010491,1.1640135221007732,0,0,0,1,0,0
0.993329658220557,-0.11095342154390785,-0.4065285318619598,1.754708710412686,1.2175460654377008,-0.3409788778582933,-0.6209706360309053,-0.8720272654760302,2.9801916119223315,-0.4475909442456718,1.1640135221007732,0,0,0,1,0,0
0.15402838233943467,-0.11095342154390785,-0.4065285318619598,0.003945949914047066,0.32930736617036505,-0.3409788778582933,1.64434165921993,1.024143996479913,-0.22047539871760516,0.041284371919327295,-0.9239031094701204,1,0,0,1,0,1
-1.3819350515382254,-0.11095342154390785,-0.4065285318619598,-0.2654021670857438,-0.38422086530034644,-0.3409788778582933,-0.616263889201862,0.2352392109031013,-0.7056260565122929,0.06913721068575346,1.1640135221007732,0,0,0,1,0,1
-0.14510425661573415,-0.11095342154390785,0.7758820742672183,1.384355049537974,2.481208823052586,-0.3409788778582933,-0.6192546523659348,1.6080328847173588,1.9714202001201613,-0.7724181477305918,-0.14093437263103534,1,1,0,1,0,1
-1.1065692202584863,-0.11095342154390785,-0.6430106530877954,-0.8377669157102989,-1.1449234661688363,1.6647792271904904,1.5749534732150623,-0.356326484062911,-1.104500211981795,-0.12560139858190625,0.9030239431544116,0,0,0,1,0,1
-0.8738399665242617,-0.11095342154390785,-1.1159748955394666,-1.1071150327100896,-0.3112976824172576,1.6647792271904904,-0.6098361338847433,0.5399407014972363,-0.2735686309177194,1.3558333150123227,1.1640135221007732,1,1,0,1,0,1
-0.9118421390143846,-0.11095342154390785,-2.0619033804428093,-0.8377669157102989,-0.8936023310887578,-0.3409788778582933,-0.5925858549510373,0.11353924541200182,-1.2018003091281908,-0.6172767968124211,-0.4019239515773971,0,0,0,1,0,0
-0.8646912419835802,-0.11095342154390785,0.7758820742672183,0.8119903009134185,-0.25363305567361194,1.6647792271904904,1.5287630941303647,-0.5085078880350836,-0.38459197875990736,-0.5687951246504926,0.12005520631532639,0,0,0,1,0,0
0.15054564562693207,-0.11095342154390785,-1.1159748955394666,-0.43374474021061293,0.6597822612238051,-0.3409788778582933,-0.6098361338847433,-0.29084783843690204,0.723841729078918,-0.4185019409485148,1.1640135221007732,0,0,0,1,0,0
0.5952260616991053,-0.11095342154390785,-1.1159748955394666,-0.24856790977325663,1.416098027202205,-0.3409788778582933,-0.6160112329125813,-1.008742161774473,1.4975181084695655,-0.4233501081647076,1.1640135221007732,0,1,0,1,0,0
-1.0513046948425109,-0.11095342154390785,1.2488463167188895,-1.612142752084697,0.09629649845761822,-0.3409788778582933,-0.6167625570322702,-0.1561650380371973,-0.02216317759726326,-0.6269731312448067,-1.445882267362844,0,0,0,1,0,0
1.3164204640111832,-0.11095342154390785,0.06643571058971146,0.8624930728508793,0.4027391675914353,-0.3409788778582933,-0.6098361338847433,0.26436591878501564,0.9497129372522852,-0.4524391114618646,0.12005520631532639,0,1,0,1,0,0
0.47765019898222366,-0.11095342154390785,0.06643571058971146,-0.5179160267730475,0.012438017007928433,1.6647792271904904,-0.6051017322965164,0.28739633897071537,0.4283418964736212,1.398760089466807,1.1640135221007732,0,1,0,1,0,1
1.4462299700568235,-0.11095342154390785,0.5393999530413827,2.091393856662424,-1.161898609873967,-0.3409788778582933,1.707365653007493,-0.30360488491231413,-1.0575936911609316,1.880683603102611,1.1640135221007732,0,1,0,1,0,0
-0.01827140534943049,-0.11095342154390785,-0.879492774313631,0.20595703766388992,-0.30513068264423265,-0.3409788778582933,1.6347258857878408,-1.0098711039404387,-0.3604075615501096,-0.5251616197047572,1.1640135221007732,1,0,0,1,0,1
-1.349289178837514,-0.11095342154390785,-1.8254212592169734,-0.5852530560229953,-0.8140671072119102,-0.3409788778582933,-0.6144312424695986,-0.6937672974700505,-0.6140627280993841,-0.4378946098132861,0.12005520631532639,0,0,0,1,0,0
-0.5355534867360812,-0.11095342154390785,-1.8254212592169734,-1.3596288923973932,-1.0898019321150978,-0.3409788778582933,-0.6139038018063454,-0.35485885924715566,-0.7429712961106784,-0.6948474722715064,-0.6629135305237588,0,0,0,1,0,1
-0.7475794360466793,-0.11095342154390785,-1.1159748955394666,0.3574653534762719,-0.5772416004643026,-0.3409788778582933,0.6710540495588866,-1.313908943259619,0.09617173823858453,-0.42819827538090044,-1.1848926884164823,0,0,0,1,0,0
2.1509760327236207,-0.11095342154390785,1.2488463167188895,1.4011893068504604,-1.4151372956822366,-0.3409788778582933,-0.6183806899565065,1.7707134508330122,-1.2964875816862724,-0.4136537737323219,1.1640135221007732,0,1,0,1,0,0
-0.7257644918035312,-0.11095342154390785,-0.879492774313631,-0.1812308805233092,-1.0266696560881516,-0.3409788778582933,1.707668140133975,-0.7402797147078362,-0.6737926143245127,-0.6124286295962282,0.12005520631532639,0,0,0,1,0,1
-0.4067070337137545,-0.11095342154390785,0.30291783181554705,0.08811723647648163,-0.6087759498191518,-0.3409788778582933,-0.6173254499245875,-0.45070604913764123,-0.3604075615501096,2.071192877069347,1.1640135221007732,0,1,0,1,0,1
1.793249218967996,-0.11095342154390785,-0.6430106530877954,-0.5010817694605606,-0.960867132736803,-0.3409788778582933,-0.618247496240107,0.41801494757294366,-1.082453022339375,-0.4088056065161291,1.1640135221007732,0,1,0,1,0,1
-0.6366676668946732,-0.11095342154390785,0.7758820742672183,-0.1812308805233092,0.6031348715561223,-0.3409788778582933,-0.6180487038237192,0.2814129454910973,1.058374086204214,-0.4233501081647076,1.1640135221007732,0,0,0,1,0,1
-0.010119505132254063,-0.11095342154390785,-0.4065285318619598,1.0813384179132093,-1.4184330849683553,-0.3409788778582933,-0.6188091449209098,2.442772722232377,-1.305849545961042,-0.45728727867805746,-0.14093437263103534,1,1,0,0,1,1
0.024197156940147534,-0.11095342154390785,-0.4065285318619598,0.4248023827262199,-0.8289441994478672,-0.3409788778582933,-0.6385865987742532,-0.5036534367214313,-0.5517456716611144,1.9241124738990911,-0.9239031094701204,0,1,0,1,0,0
-0.9345211217875226,-0.11095342154390785,-1.1159748955394666,-0.02972256471092724,-0.6694922877906861,-0.3409788778582933,1.6669146843860905,-0.3327315927942285,-1.3031498900864598,1.9210219979844225,-1.1848926884164823,0,1,0,1,0,0
-0.9816499605924588,-0.11095342154390785,-0.6430106530877954,-0.046556822023413796,0.4595772892108611,-0.3409788778582933,-0.6170176799902767,0.5278610203214036,0.8439764154978204,-0.7045438067038922,1.1640135221007732,1,0,0,1,0,0
1.1111686289655627,-0.11095342154390785,-1.1159748955394666,0.7446532716634711,0.010403542856002675,-0.3409788778582933,-0.6164946848969197,-1.2995576637272301,0.463774879827511,-0.40395743929993627,0.9030239431544116,0,1,0,1,0,0
-0.7741018156265068,-0.11095342154390785,-0.17004641063612416,-0.8040984010853249,-0.21249853141436303,-0.3409788778582933,-0.6270864128184492,-1.3018155480591616,0.3776108631637663,-0.53000978692095,-0.9239031094701204,0,0,0,1,0,0
-0.7568478082557615,-0.11095342154390785,-1.1159748955394666,-1.410131664334854,-0.6504826699336298,-0.3409788778582933,-0.6144960795277058,-0.26759162981800916,-0.08706740424867408,1.9809366286906518,0.12005520631532639,1,0,0,1,0,1
-1.1263174855733362,-0.11095342154390785,0.06643571058971146,0.8961615874758531,-1.417218481900419,-0.3409788778582933,-0.6169762004655237,-1.3136310504539839,-0.7163121943491804,-0.38941293765135776,1.1640135221007732,0,1,0,1,0,0
-0.9182718067913125,-0.11095342154390785,-0.6430106530877954,-0.602087313335482,0.06139255128864195,-0.3409788778582933,-0.6166214211347846,0.09355696907440941,0.31484386407973297,-0.45728727867805746,0.12005520631532639,0,1,0,1,0,1
2.207465256763773,-0.11095342154390785,2.904221165299739,0.37429961078875906,1.491182838871715,-0.3409788778582933,-0.60025264558824,1.2341272393495282,1.6438619540042023,-0.45728727867805746,-0.14093437263103534,0,1,0,1,0,0
-0.5223497046941757,-0.11095342154390785,-1.1159748955394666,-0.5684187987105084,-1.4184330849683553,-0.3409788778582933,-0.6098361338847433,0.6022583090585414,-1.305849545961042,-0.6851511378391207,-0.6629135305237588,1,1,0,1,0,0
0.4098755792963568,-0.11095342154390785,1.2488463167188895,0.8793273301633665,0.9662249303576222,-0.3409788778582933,-0.6203202455802126,-0.4490126358886927,1.4070796366710658,-0.042998209387731134,1.1640135221007732,0,1,0,1,0,1
-0.5345197233831385,-0.11095342154390785,1.012364195493054,-0.43374474021061293,-0.26113517910883816,-0.3409788778582933,1.8332511616029066,-0.38477582664524596,-0.5175500305830748,2.224644521777001,1.1640135221007732,0,0,0,1,0,0
-0.21973432902650428,-0.11095342154390785,1.2488463167188895,-1.0397780034601418,-0.22565903608463278,-0.3409788778582933,-0.6174887649667884,-0.08278379724942861,0.15027734139166704,-0.4524391114618646,-0.9239031094701204,0,1,0,1,0,0
-1.3159926849927088,-0.11095342154390785,0.06643571058971146,-0.2654021670857438,-0.2631696532607639,1.6647792271904904,1.529784132616355,-0.2165634439163608,-0.18987929880567492,-0.6706066361905423,-0.6629135305237588,0,0,0,1,0,1
0.6419942404098546,-0.11095342154390785,-0.4065285318619598,-0.7367613718353775,-0.04598953754268939,-0.3409788778582933,-0.6163839905870097,0.31076544180620475,0.022381144333341044,-0.6318212984609995,-0.6629135305237588,1,0,0,1,0,1
0.8810287258009779,-0.11095342154390785,1.2488463167188895,0.12178575110145534,1.5435705482838031,-0.3409788778582933,-0.6183822380494766,2.0657060387998425,-1.2976163839279953,2.0288169864961567,-1.1848926884164823,1,0,0,1,0,1
-0.38032293612167933,-0.11095342154390785,-0.17004641063612416,1.0476699032882355,-0.990875626477708,-0.3409788778582933,1.6903227804270902,-0.2626242842877602,-0.74072158288186,-0.0026121519356098175,-1.7068718463092056,0,1,0,1,0,1
-0.41905403011126874,-0.11095342154390785,-0.4065285318619598,-0.602087313335482,0.01453606847710187,-0.3409788778582933,-0.6160972781542118,-1.313778640117446,-0.30945155691737286,-0.4524391114618646,-1.445882267362844,0,0,0,1,0,0
0.24675036642111636,-0.11095342154390785,0.5393999530413827,-0.8040984010853249,0.8252740180195158,-0.3409788778582933,-0.6173822122306357,1.439256030905491,1.3220404766217302,2.0797371676824676,1.1640135221007732,1,1,0,1,0,1
-0.5372757191763297,-0.11095342154390785,-0.4065285318619598,-0.11389385127336181,-0.13652363730338557,1.6647792271904904,-0.6028523875563069,-0.21295082898527062,-0.625423779904917,-0.5348579541371429,-0.4019239515773971,0,0,0,1,0,0
-0.5814500963195036,-0.11095342154390785,0.06643571058971146,-0.7199271145228904,-0.37347629868548854,1.6647792271904904,-0.6031236236716063,-0.5022987061222725,-0.31125132750042755,1.4939279937484071,1.1640135221007732,0,1,0,1,0,1
-0.6581381646497718,-0.11095342154390785,1.2488463167188895,0.4753051546636802,1.740787386386106,-0.3409788778582933,-0.6171436832126934,0.819918358656723,1.0584865718656549,-0.6027322951638425,1.1640135221007732,1,1,0,1,0,1
-1.0240551504545785,-0.11095342154390785,-0.4065285318619598,-0.602087313335482,0.021720305326089696,-0.3409788778582933,1.6789261634076114,0.38053406766288334,0.7529755153921162,-0.559098790218107,1.1640135221007732,1,0,0,1,0,0
-0.010969591810302475,-0.11095342154390785,-0.4065285318619598,-0.31590493902320466,1.271332475829238,-0.3409788778582933,-0.6198638849484253,0.26301118818585684,0.6643368141766712,2.501031753374044,-1.1848926884164823,1,0,0,1,0,0
-0.5500585110661744,-0.11095342154390785,-1.1159748955394666,-0.2317336524607701,-1.1424439507961768,-0.3409788778582933,-0.6164571310729976,-0.7452470602380852,-0.9103499603347673,-0.4136537737323219,-1.1848926884164823,0,1,0,1,0,1
-0.5223497046941757,-0.11095342154390785,1.7218105591705608,0.9298301021008273,1.37896887392956,-0.3409788778582933,-0.6246377739314742,1.0126287863870633,-1.2991039235924593,1.9204952509718327,-0.6629135305237588,1,1,0,1,0,0
0.22020037987698415,-0.11095342154390785,1.012364195493054,-0.6862585998979166,1.1673199848120337,1.6647792271904904,1.521795035050767,-0.3229097959503271,1.3704093110413258,-0.9663448363783053,1.1640135221007732,1,1,0,1,0,0
-0.9124162164944675,-0.11095342154390785,-0.4065285318619598,0.3574653534762719,0.13533297124769367,-0.3409788778582933,-0.6098361338847433,0.05539872386476969,0.687171403449178,-0.5154652852723715,-0.6629135305237588,0,0,0,1,0,0
-1.164551045746854,-0.11095342154390785,-0.879492774313631,-0.43374474021061293,-0.5285413754525797,-0.3409788778582933,-0.616934845238806,-0.4041936318998555,-0.17694344773996912,-0.48152811475902163,-1.445882267362844,0,0,0,1,0,0
0.37410361840067174,-0.11095342154390785,-0.4065285318619598,-1.393297407022367,-0.4997408507393808,-0.3409788778582933,-0.6176782564798631,1.299154308109151,-0.02497531913328626,2.016258888478184,-0.6629135305237588,1,1,0,1,0,1
2.407933112808703,-0.11095342154390785,0.06643571058971146,-0.2654021670857438,2.645301878868848,-0.3409788778582933,-0.6196826928982709,1.7375225511536214,-1.2989019150679673,-0.4233501081647076,0.12005520631532639,0,1,0,1,0,0
-0.5231151413342862,-0.11095342154390785,-0.4065285318619598,-1.0397780034601418,0.39841591001859306,-0.3409788778582933,1.7239600567833864,-0.2617211305549877,-1.080878223079202,-0.5445542885695285,-0.4019239515773971,0,0,0,1,0,0
-0.17380813061987652,-0.11095342154390785,-0.17004641063612416,-0.1812308805233092,-0.07351851591093478,-0.3409788778582933,1.6896819556022311,0.6232566333455029,0.19088466517183914,-0.4669836131104431,0.12005520631532639,0,1,0,1,0,0
-0.047396269505633595,-0.11095342154390785,-0.17004641063612416,-0.7704298864603513,-0.7984270871689809,1.6647792271904904,-0.60025264558824,0.2917992134179815,-0.9921270362023161,-0.4185019409485148,-1.445882267362844,0,1,0,1,0,1
0.8274212664766142,-0.11095342154390785,2.6677390440739033,0.3911338681012456,1.8261717234497403,-0.3409788778582933,-0.6155862268626453,0.8007263418353066,0.8008944071659481,-0.4863762819752145,1.1640135221007732,0,1,0,1,0,0
0.5776975626405757,-0.11095342154390785,2.4312569228480676,2.0577253420374504,0.028078037050857686,1.6647792271904904,-0.6080269055645712,0.48902540981218445,0.6647867568224349,-0.7045438067038922,1.1640135221007732,0,1,0,1,0,0
-1.0197692308130306,-0.11095342154390785,-0.4065285318619598,-0.602087313335482,-0.574380621188157,-0.3409788778582933,-0.6155152617197133,0.20362883025606246,-0.9967389483213939,2.062388460095405,-0.9239031094701204,0,1,0,1,0,0
-0.19240824097456075,-0.11095342154390785,-0.6430106530877954,0.07128297916399448,-0.8495432502361155,-0.3409788778582933,-0.6201696079092204,1.5410866142755946,-0.33149874655979317,-1.0196746757564266,-0.14093437263103534,1,0,0,1,0,0
-0.5223497046941757,-0.11095342154390785,-0.17004641063612416,-0.09705959396087466,1.1629331499219437,-0.3409788778582933,-0.6186636191890014,0.8571734501335901,1.3522991195493377,-0.44274277702947895,-1.445882267362844,0,1,0,1,0,0
0.7342645656267345,-0.11095342154390785,1.012364195493054,-0.9387724595852204,0.6922702703373695,-0.3409788778582933,-0.6190446202392389,0.6322881706732283,1.076709249019084,2.1450266648682104,-1.445882267362844,0,0,0,1,0,1
-0.0032440063908441945,-0.11095342154390785,0.30291783181554705,-0.9051039449602466,0.02496274850572137,-0.3409788778582933,1.7565923017628386,0.6861387119897908,0.7422893775552288,2.086627189224658,-1.7068718463092056,0,0,0,1,0,1
-0.5223497046941757,-0.11095342154390785,-0.4065285318619598,0.9129958447883402,-1.4160640399753703,-0.3409788778582933,-0.6192449522027578,1.7461025116149607,-1.296094280322742,-0.4621354458942503,1.1640135221007732,1,1,0,1,0,0
0.5519788915328642,-0.11095342154390785,1.4853284379447251,0.6941504997260102,-1.416136956771942,-0.3409788778582933,-0.6182380175166374,-0.29716991456630976,-1.082340536677934,-0.4088056065161291,-1.445882267362844,0,0,0,1,0,0
0.4181040231775443,-0.11095342154390785,-0.879492774313631,1.384355049537974,1.661570049095497,-0.3409788778582933,-0.6203921268379672,1.736619397420849,-1.2988933042857522,-0.53000978692095,-1.7068718463092056,0,1,0,1,0,0
0.7028081814666309,-0.11095342154390785,0.06643571058971146,-0.3664077109606652,-0.36597417525026227,-0.3409788778582933,-0.6270864128184492,-0.08989613289501235,0.25455154954739984,-0.04036430536267686,1.1640135221007732,0,0,0,1,0,1
-1.2968184971579417,-0.11095342154390785,-0.4065285318619598,-0.43374474021061293,0.1671852071887813,1.6647792271904904,1.4650443872827437,-1.1330386942472936,0.3353162544619804,-0.6899993050553136,-0.14093437263103534,0,0,0,1,0,0
2.601507261530695,-0.11095342154390785,-0.17004641063612416,-0.012888307398440086,-1.4150191135859203,-0.3409788778582933,-0.606002738566142,2.6335639482805755,-1.2964568975784059,1.6913155938531401,1.1640135221007732,0,1,0,1,0,0
0.5451637644507996,-0.11095342154390785,-0.4065285318619598,1.0813384179132093,2.272929531749187,-0.3409788778582933,-0.6167933962746853,1.5248298470856887,2.985028495364291,1.735199453300328,1.1640135221007732,1,0,0,1,0,1
0.6654974780588491,-0.11095342154390785,0.30291783181554705,0.02078020722653362,-0.8223957357713563,-0.3409788778582933,1.7792966639670957,-0.046996330588316794,-0.49494041263344984,2.022032581665992,-1.1848926884164823,0,1,0,1,0,0
1.54187982635572,-0.11095342154390785,-0.17004641063612416,0.4079681254137328,-0.9527292361291,-0.3409788778582933,1.7281845158751807,1.0459325802830506,-0.8667055236956903,-0.5445542885695285,1.1640135221007732,1,1,0,1,0,1
-0.7899463540767935,-0.11095342154390785,-0.17004641063612416,-0.9892752315226813,0.5714733675667777,-0.3409788778582933,-0.6163110023489826,-1.313852260129533,0.6129308668981709,-0.49122444919140734,0.9030239431544116,1,0,0,1,0,0
-1.4769257385759338,-0.11095342154390785,-0.879492774313631,-1.797319582522053,0.2519973483971863,-0.3409788778582933,-0.6146755571133016,-0.6092095292392217,0.5265418789115444,-0.009374159697507286,-1.1848926884164823,0,0,0,1,0,1
-0.935570674857809,-0.11095342154390785,-0.4065285318619598,-0.2654021670857438,0.47369145363984605,-0.3409788778582933,-0.6160010365293451,0.40322580519879336,1.8509480567169359,-0.7433291444334348,1.1640135221007732,1,1,0,1,0,0
